trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,CS,-0.9638385772705078,-0.9996976256370544,0.9423422194950115,1.559846452455052e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9638385772705078,-0.9996976256370544,0.9424103997636418,1.5598464524546653e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638384580612183,-0.9996976256370544,0.9423422194950115,2.0247013555041127e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638384580612183,-0.9996976256370544,0.9423876730074316,1.6114969972379672e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9638384580612183,-0.9996976256370544,0.9423876730074316,1.6114969972379672e-07,150,1024,1,detach,dot,0.7,0.2,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641469120979309,-0.999698281288147,0.9423194927388013,4.67953935736445e-07,150,1024,1,detach,dot,0.7,0.2,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641469120979309,-0.999698281288147,0.9423194927388013,4.67953935736445e-07,150,1024,1,detach,dot,0.7,0.2,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641433954238892,-0.999698281288147,0.9423876730074316,4.5865683767542134e-07,150,1024,1,detach,dot,0.7,0.2,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641433954238892,-0.999698281288147,0.9423649462512215,5.464627638070159e-07,150,1024,1,detach,dot,0.7,0.2,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641147255897522,-0.999697208404541,0.9423876730074316,2.882100398906818e-07,150,1024,1,detach,dot,0.7,0.2,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641147255897522,-0.999697208404541,0.9423876730074315,3.377945628826042e-07,150,1024,1,detach,dot,0.7,0.2,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638401865959167,-0.9996976256370544,0.9423649462512215,1.807769067414554e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9638401865959167,-0.9996976256370544,0.9423422194950115,1.745788413674649e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638408422470093,-0.9996976256370544,0.9422740392263812,1.8697497211545265e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9638408422470093,-0.9996976256370544,0.9423194927388016,1.61149699723827e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9638419151306152,-0.999697744846344,0.9423422194950115,1.43588514497499e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9638419151306152,-0.9996976256370544,0.9423194927388013,2.0763519002873302e-07,150,1024,1,detach,dot,0.7,0.2,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639505743980408,-0.999699592590332,0.9423649462512215,2.8614401809932754e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639503359794617,-0.999699592590332,0.9424103997636418,3.5432273721324323e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639505743980408,-0.999699592590332,0.9423649462512215,3.760159660222461e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639503359794617,-0.999699592590332,0.9423649462512215,3.4812467183925605e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639504551887512,-0.999699592590332,0.9423649462512215,3.4812467183925605e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639505743980408,-0.999699592590332,0.9424331265198518,2.8614401809932754e-07,150,1024,1,detach,dot,0.7,0.3,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.964145302772522,-0.9996989369392395,0.9423649462512215,5.464627638070159e-07,150,1024,1,detach,dot,0.7,0.3,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
